original,v2,v3,v4,v5,v6
-1.162769569,-0.803139576,-0.841204642,-0.937034911,-0.78335867,-0.765179831
-1.96080137,-1.164232758,-0.803196674,-0.842061267,-0.945363173,-0.784244814
-0.640248746,-1.962438738,-1.164272374,-0.80407181,-0.850066407,-0.946297169
-0.526244203,-0.64159789,-1.96243971,-1.164971656,-0.8119477,-0.850972254
0.480795927,-0.527568464,-0.641662808,-1.962750263,-1.174075412,-0.812842288
0.167283434,0.479691463,-0.527638903,-0.642616616,-1.974568248,-1.175076964
0.32878987,0.166110542,0.47957226,-0.528648243,-0.649943198,-1.975806248
-0.735252532,0.327652229,0.166006521,0.47807238,-0.535587078,-0.650789933
-1.533284334,-0.736622411,0.327540386,0.164659356,0.474558644,-0.536400035
0.062779269,-1.534828391,-0.736682729,0.32611455,0.160079315,0.474044061
0.423793656,0.061583569,-1.534850066,-0.737590259,0.322083818,0.159471842
0.556798956,0.42267675,0.061484607,-1.535368866,-0.745239964,0.321524197
0.680303878,0.55571108,0.422560307,0.060188348,-1.5457328,-0.746114848
0.623301606,0.679242958,0.555588197,0.421088193,0.055252873,-1.546844132
-0.497743067,0.622228245,0.679114094,0.554051295,0.417380584,0.054614436
-1.466781683,-0.499061108,0.622102141,0.677517031,0.550796057,0.416849112
0.176783812,-1.468311226,-0.499132927,0.620532845,0.674681853,0.550303993
0.081780027,0.175612994,-1.468336121,-0.50015615,0.617503793,0.674226382
0.100780784,0.080588473,0.175508513,-1.468887316,-0.506998048,0.617031433
0.537798199,0.099593377,0.080488592,0.17415672,-1.479025064,-0.507802561
0.775307664,0.536706176,0.099492576,0.079183076,0.169608992,-1.480116691
-0.326736253,0.774267479,0.536584213,0.098177805,0.074312226,0.169004334
-1.371777898,-0.328016969,0.774134015,0.535056566,0.093371579,0.073679419
1.031817886,-1.373286705,-0.328097069,0.772490675,0.531736704,0.092744402
1.554338708,1.030833687,-1.3733162,-0.329203592,0.769978619,0.53123901
1.0698194,1.553468555,1.030687802,-1.373913672,-0.335463869,0.769551296
1.725345523,1.068843496,1.553297367,1.028919513,-1.383728298,-0.336217714
0.841810314,1.724512693,1.06869577,1.551274553,1.027279888,-1.384791776
-0.393238903,0.840784644,1.724333225,1.06690897,1.551412102,1.026928566
-1.200771083,-0.394534134,0.84064796,1.722227112,1.065398595,1.551215597
1.107820914,-1.202242566,-0.394611013,0.838972226,1.722946282,1.065058532
1.050818643,1.106853304,-1.202280342,-0.395685142,0.836686356,1.722800444
0.784808042,1.049838591,1.106703739,-1.202961113,-0.402171605,0.836278737
1.193324322,0.783769931,1.049691786,1.104898428,-1.212194118,-0.402945155
0.775307664,1.192375373,0.783636007,1.047914242,1.103517301,-1.21320693
-0.193730952,0.774267479,1.192221668,0.781988039,1.046339241,1.103188498
-1.039264647,-0.194982639,0.774134015,1.190374707,0.779508296,1.045993549
0.784808042,-1.04070088,-0.195069179,0.772490675,1.189284391,0.779083788
0.680303878,0.783769931,-1.040746476,-0.19624049,0.769978619,1.188980921
0.423793656,0.679242958,0.783636007,-1.041505919,-0.202048396,0.769551296
1.031817886,0.42267675,0.679114094,0.781988039,-1.050189616,-0.202762834
0.727805771,1.030833687,0.422560307,0.677517031,0.779508296,-1.051154575
-0.317235874,0.726755219,1.030687802,0.421088193,0.674681853,0.779083788
-1.457281305,-0.318514517,0.726624055,1.028919513,0.417380584,0.674226382
0.803808799,-1.458808774,-0.318595077,0.725003853,1.027279888,0.416849112
0.974815614,0.802774836,-1.458834129,-0.319706227,0.722330236,1.026928566
0.604300849,0.973818974,0.802639991,-1.459389951,-0.325934192,0.721888839
0.775307664,0.603223341,0.973675849,0.800982768,-1.469495387,-0.326685223
0.471295549,0.774267479,0.603098157,0.971935327,0.798567649,-1.4705842
-0.887258589,0.470189011,0.774134015,0.601538116,0.970101828,0.798148771
-1.913299477,-0.888661646,0.470070268,0.772490675,0.59844444,0.969733617
-0.260233603,-1.914926477,-0.888714603,0.468575015,0.769978619,0.59796645
-0.003723381,-0.261499804,-1.91492975,-0.889548089,0.465028967,0.769551296
-0.089226788,-0.004933596,-0.261583124,-1.915263441,-0.89771479,0.464511569
0.053278891,-0.090455666,-0.005029337,-0.262722041,-1.926919865,-0.898634711
-0.260233603,0.052081116,-0.090547266,-0.006293203,-0.268756133,-1.92814379
-0.906259347,-0.261499804,0.051982615,-0.091769482,-0.011454864,-0.269490274
-1.922799856,-0.90766655,-0.261583124,0.050690983,-0.097221953,-0.012113004
0.119781541,-1.924428929,-0.907718587,-0.262722041,0.045723196,-0.097905428
0.385792141,0.118598281,-1.924431742,-0.908542818,-0.268756133,0.045081945
0.224285705,0.384666941,0.11849656,-1.924760805,-0.916774143,-0.269490274
0.309789113,0.223125255,0.384552339,0.117172534,-1.936449542,-0.917699694
0.043778512,0.308647324,0.223018473,0.383098736,0.112430932,-1.937676282
-0.906259347,0.042578664,0.308536402,0.221643542,0.379261878,0.111809385
-1.865797584,-0.90766655,0.042480623,0.307119821,0.217257375,0.378719146
0.509297063,-1.867414216,-0.907718587,0.041193619,0.303024465,0.216666791
0.699304635,0.508198819,-1.867419789,-0.908542818,0.036193519,0.302459214
0.091280405,0.698247862,0.508078236,-1.867776619,-0.916774143,0.035549453
0.518797442,0.090090925,0.698118078,0.506564473,-1.879271482,-0.917699694
0.300288734,0.517701271,0.089990584,0.69651176,0.503147674,-1.880481333
-0.934760482,0.299144872,0.517580228,0.088680441,0.693741206,0.502641535
-1.951300991,-0.936173906,0.29903441,0.516061837,0.083841902,0.693291365
0.19578457,-1.952936285,-0.936224563,0.297622457,0.51267735,0.08321191
0.604300849,0.194617899,-1.952937718,-0.937034911,0.293494788,0.512174027
0.784808042,0.603223341,0.194512497,-1.953252898,-0.945363173,0.292926723
1.012817128,0.783769931,0.603098157,0.193151449,-1.965038572,-0.946297169
0.794308421,1.011828783,0.783636007,0.601538116,0.188668345,-1.966273756
-0.450241174,0.793272384,1.011683818,0.781988039,0.59844444,0.188069317
-1.970301749,-0.451548847,0.793137999,1.009924784,0.779508296,0.59796645
0.917813342,-1.97194119,-0.451622966,0.791485404,1.008220535,0.779083788
0.984315993,0.916804261,-1.971941702,-0.452669328,0.789037973,1.007863583
0.746806528,0.983321426,0.916663897,-1.972247627,-0.459349665,0.788616279
0.851310692,0.745760123,0.983177841,0.914951141,-1.984097925,-0.460140104
0.765807285,0.850287096,0.745628039,0.981432691,0.912923769,-1.985338739
-0.298235117,0.764765027,0.850149952,0.743998582,0.979631505,0.912538669
-2.122307806,-0.299509613,0.764632023,0.84846959,0.741389589,0.979266109
0.813309178,-2.123980424,-0.299591092,0.762993311,0.846216032,0.740953822
0.974815614,0.812277288,-2.123973576,-0.300711498,0.760448943,0.845811228
0.632801985,0.973818974,0.812141983,-2.124205457,-0.306874839,0.760018805
0.746806528,0.631730697,0.973675849,0.810480133,-2.136572751,-0.30762024
0.404792899,0.745760123,0.631604134,0.971935327,0.808097326,-2.137858603
-0.440740796,0.403671846,0.745628039,0.63003021,0.970101828,0.807681262
-2.008303263,-0.442046395,0.403556323,0.743998582,0.62703347,0.969733617
0.813309178,-2.009950998,-0.442120974,0.402093465,0.741389589,0.626563924
1.031817886,0.812277288,-2.009949671,-0.443171964,0.398321231,0.740953822
1.326329622,1.030833687,0.812141983,-2.010237085,-0.449819988,0.397784129
0.680303878,1.325409703,1.030687802,0.810480133,-2.022216631,-0.450607612
0.984315993,0.679242958,1.325249557,1.028919513,0.808097326,-2.023468705
-0.136728681,0.983321426,0.679114094,1.323337808,1.027279888,0.807681262
-1.951300991,-0.137967926,0.983177841,0.677517031,1.322699863,1.026928566
1.345330379,-1.952936285,-0.138057227,0.981432691,0.674681853,1.322435802
1.183823943,1.344414608,-1.952937718,-0.139256304,0.979631505,0.674226382
1.26932735,1.182872921,1.344253541,-1.953252898,-0.144870337,0.979266109
1.411833029,1.268394991,1.182719675,1.342332537,-1.965038572,-0.145567885
1.0698194,1.410931773,1.268237604,1.180877343,1.341759217,-1.966273756
0.205284948,1.068843496,1.410767486,1.266353622,1.179754714,1.341500785
-1.590286605,0.204120351,1.06869577,1.408814088,1.265521804,1.17944843
0.727805771,-1.591843104,0.204014489,1.06690897,1.408466953,1.265240853
0.509297063,0.726755219,-1.591862018,0.202648813,1.065398595,1.408228225
0.347790627,0.508198819,0.726624055,-1.592353052,0.198198022,1.065058532
0.271787598,0.346657133,0.508078236,0.725003853,-1.60291086,0.197601808
-0.383738524,0.270637516,0.346544371,0.506564473,0.722330236,-1.60403908
-0.165229817,-0.385031682,0.270528434,0.345109279,0.503147674,0.721888839
-2.131808185,-0.166475283,-0.385109021,0.269130364,0.341143171,0.502641535
0.243286463,-2.133482876,-0.166563203,-0.386187778,0.264905758,0.34058918
0.917813342,0.242130159,-2.133475568,-0.167748397,-0.392641929,0.264329248
0.081780027,0.916804261,0.242022457,-2.133702821,-0.173459366,-0.393412663
-0.203231331,0.080588473,0.916663897,0.24063827,-2.146102427,-0.174165359
-0.355237388,-0.204485091,0.080488592,0.914951141,0.236316728,-2.147391094
-0.830256318,-0.356524326,-0.204571171,0.079183076,0.912923769,0.235731774
-2.02730402,-0.831646933,-0.356603045,-0.205737855,0.074312226,0.912538669
0.271787598,-2.028955903,-0.83170265,-0.357695685,-0.211578073,0.073679419
0.575799713,0.270637516,-2.028953655,-0.832563903,-0.364052899,-0.212295325
0.338290249,0.574715984,0.270528434,-2.029231813,-0.84053673,-0.364815189
0.32878987,0.337154681,0.574592181,0.269130364,-2.041275985,-0.841439762
0.167283434,0.327652229,0.337042378,0.573046023,0.264905758,-2.042533688
-0.792254804,0.166110542,0.327540386,0.335611914,0.56985541,0.264329248
-1.913299477,-0.793637124,0.166006521,0.32611455,0.331613495,0.569368976
-0.687750639,-1.914926477,-0.793694682,0.164659356,0.322083818,0.331056689
0.309789113,-0.689110151,-1.91492975,-0.794574446,0.160079315,0.321524197
0.32878987,0.308647324,-0.689172769,-1.915263441,-0.802418024,0.159471842
0.243286463,0.327652229,0.308536402,-0.690103437,-1.926919865,-0.803309797
-0.298235117,0.242130159,0.327540386,0.307119821,-0.697591581,-1.92814379
-0.602247232,-0.299509613,0.242022457,0.32611455,0.303024465,-0.69845239
-1.922799856,-0.603588081,-0.299591092,0.24063827,0.322083818,0.302459214
0.072279648,-1.924428929,-0.60365484,-0.300711498,0.236316728,0.321524197
0.480795927,0.071086021,-1.924431742,-0.604627158,-0.306874839,0.235731774
-0.47874231,0.479691463,0.0709866,-1.924760805,-0.611824491,-0.30762024
